parallel,16,1000000,1000,139.510372,8.723033,8.723032,139.510370,static
parallel,16,1000000,1000,139.443867,8.716625,8.716624,139.443867,static
parallel,16,1000000,1000,138.994628,8.686613,8.686613,138.994627,static
parallel,16,1000000,1000,139.056646,8.692447,8.692447,139.056644,static
parallel,16,1000000,1000,139.056973,8.688756,8.688756,139.056973,static
parallel,16,1000000,1000,139.569829,8.722494,8.722494,139.569827,static
parallel,16,1000000,1000,139.569158,8.721487,8.721487,139.569157,static
parallel,16,1000000,1000,145.712637,9.105331,9.105331,145.712636,static
parallel,16,1000000,1000,139.057082,8.689018,8.689017,139.057082,static
parallel,16,1000000,1000,139.507273,8.720237,8.720237,139.507271,static
