parallel,8,1000000,1000,131.435675,16.648215,16.648214,131.435671,static
parallel,8,1000000,1000,131.755783,16.706834,16.706834,131.755780,static
parallel,8,1000000,1000,130.228472,16.322487,16.322487,130.228466,static
parallel,8,1000000,1000,133.761101,16.966421,16.966421,133.761098,static
parallel,8,1000000,1000,137.829255,17.748128,17.748128,137.829250,static
parallel,8,1000000,1000,130.111308,16.571031,16.571031,130.111305,static
parallel,8,1000000,1000,123.351125,15.419461,15.419461,123.351124,static
parallel,8,1000000,1000,123.445588,15.430176,15.430176,123.445586,static
parallel,8,1000000,1000,123.702451,15.462885,15.462885,123.702449,static
parallel,8,1000000,1000,123.060835,15.381482,15.381482,123.060833,static
