parallel,16,1000000,1000,142.388170,8.901278,8.901278,142.388166,static,1600
parallel,16,1000000,1000,142.964670,8.937860,8.937860,142.964667,static,1600
parallel,16,1000000,1000,142.324580,8.898878,8.898878,142.324577,static,1600
parallel,16,1000000,1000,142.581641,8.914634,8.914634,142.581639,static,1600
parallel,16,1000000,1000,142.451614,8.904973,8.904973,142.451612,static,1600
parallel,16,1000000,1000,142.515851,8.911789,8.911789,142.515850,static,1600
parallel,16,1000000,1000,142.837111,8.929660,8.929659,142.837108,static,1600
parallel,16,1000000,1000,142.513063,8.909255,8.909255,142.513062,static,1600
parallel,16,1000000,1000,147.698854,9.232260,9.232260,147.698854,static,1600
parallel,16,1000000,1000,142.578635,8.911142,8.911142,142.578632,static,1600
parallel,16,1000000,1000,143.157942,8.951221,8.951221,143.157942,static,12800
parallel,16,1000000,1000,142.514994,8.908446,8.908445,142.514992,static,12800
parallel,16,1000000,1000,142.514709,8.908039,8.908039,142.514707,static,12800
parallel,16,1000000,1000,142.515027,8.908983,8.908983,142.515025,static,12800
parallel,16,1000000,1000,142.324942,8.898591,8.898590,142.324940,static,12800
parallel,16,1000000,1000,142.453417,8.905941,8.905941,142.453416,static,12800
parallel,16,1000000,1000,142.578156,8.910471,8.910471,142.578155,static,12800
parallel,16,1000000,1000,142.318068,8.895724,8.895724,142.318066,static,12800
parallel,16,1000000,1000,142.261541,8.894237,8.894237,142.261540,static,12800
parallel,16,1000000,1000,142.321155,8.894391,8.894391,142.321154,static,12800
parallel,16,1000000,1000,139.254292,8.706769,8.706768,139.254291,static,62500
parallel,16,1000000,1000,139.120897,8.693914,8.693914,139.120895,static,62500
parallel,16,1000000,1000,145.393259,9.085414,9.085414,145.393257,static,62500
parallel,16,1000000,1000,139.316080,8.708099,8.708099,139.316078,static,62500
parallel,16,1000000,1000,139.311868,8.704743,8.704743,139.311867,static,62500
parallel,16,1000000,1000,139.312326,8.707933,8.707932,139.312325,static,62500
parallel,16,1000000,1000,139.251440,8.704084,8.704083,139.251439,static,62500
parallel,16,1000000,1000,145.457187,9.090552,9.090551,145.457186,static,62500
parallel,16,1000000,1000,139.250158,8.702304,8.702304,139.250156,static,62500
parallel,16,1000000,1000,139.122873,8.695306,8.695306,139.122875,static,62500
parallel,16,1000000,1000,219.678543,13.755458,13.755457,219.678542,static,50000
parallel,16,1000000,1000,219.708947,13.755057,13.755056,219.708945,static,50000
parallel,16,1000000,1000,219.604480,13.745627,13.745626,219.604478,static,50000
parallel,16,1000000,1000,219.870024,13.773897,13.773897,219.870022,static,50000
parallel,16,1000000,1000,219.597148,13.746567,13.746567,219.597146,static,50000
parallel,16,1000000,1000,219.631293,13.748593,13.748593,219.631292,static,50000
parallel,16,1000000,1000,219.949495,13.783717,13.783717,219.949493,static,50000
parallel,16,1000000,1000,220.196321,13.785508,13.785508,220.196319,static,50000
parallel,16,1000000,1000,219.616444,13.750947,13.750947,219.616443,static,50000
parallel,16,1000000,1000,220.025778,13.786057,13.786057,220.025777,static,50000
