parallel,8,1000000,1000,129.602024,16.211361,16.211360,129.602021,static
parallel,8,1000000,1000,129.284465,16.172853,16.172853,129.284463,static
parallel,8,1000000,1000,129.151963,16.163792,16.163792,129.151960,static
parallel,8,1000000,1000,129.105605,16.150094,16.150094,129.105603,static
parallel,8,1000000,1000,129.385927,16.173959,16.173959,129.385926,static
parallel,8,1000000,1000,135.952833,16.997703,16.997703,135.952832,static
parallel,8,1000000,1000,128.953098,16.123347,16.123346,128.953097,static
parallel,8,1000000,1000,129.037593,16.140404,16.140404,129.037591,static
parallel,8,1000000,1000,132.944252,16.621385,16.621384,132.944252,static
parallel,8,1000000,1000,129.555860,16.198813,16.198812,129.555858,static
parallel,8,1000000,1000,1298.503699,163.133139,163.133138,1298.503698,dynamic
parallel,8,1000000,1000,1252.041255,156.516616,156.516616,1252.041255,dynamic
parallel,8,1000000,1000,1255.430940,156.937367,156.937367,1255.430941,dynamic
parallel,8,1000000,1000,1250.183712,156.281598,156.281597,1250.183713,dynamic
parallel,8,1000000,1000,1240.876234,155.121398,155.121397,1240.876234,dynamic
parallel,8,1000000,1000,1274.150796,159.277562,159.277562,1274.150796,dynamic
parallel,8,1000000,1000,1298.618067,163.076590,163.076590,1298.618065,dynamic
parallel,8,1000000,1000,1298.145870,162.276908,162.276908,1298.145871,dynamic
parallel,8,1000000,1000,1339.009518,167.386265,167.386265,1339.009518,dynamic
parallel,8,1000000,1000,1303.396231,162.934524,162.934524,1303.396228,dynamic
