parallel,4,1000000,1000,122.090409,30.527122,30.527122,122.090409,static,250000
parallel,4,1000000,1000,122.076054,30.524890,30.524889,122.076052,static,250000
parallel,4,1000000,1000,122.279706,30.573176,30.573176,122.279704,static,250000
parallel,4,1000000,1000,122.136699,30.538117,30.538117,122.136697,static,250000
parallel,4,1000000,1000,122.330025,30.587490,30.587490,122.330023,static,250000
parallel,4,1000000,1000,122.104958,30.529874,30.529873,122.104956,static,250000
parallel,4,1000000,1000,122.075017,30.523695,30.523694,122.075015,static,250000
parallel,4,1000000,1000,122.282564,30.576510,30.576510,122.282562,static,250000
parallel,4,1000000,1000,122.123904,30.535902,30.535901,122.123903,static,250000
parallel,4,1000000,1000,122.059698,30.520013,30.520012,122.059696,static,250000
