parallel,12,1000000,1000,139.573857,11.652797,11.652797,139.573858,static
parallel,12,1000000,1000,139.292479,11.615641,11.615641,139.292475,static
parallel,12,1000000,1000,138.561768,11.548630,11.548629,138.561768,static
parallel,12,1000000,1000,139.235172,11.603122,11.603121,139.235171,static
parallel,12,1000000,1000,139.116166,11.596621,11.596621,139.116165,static
parallel,12,1000000,1000,138.564527,11.548962,11.548961,138.564526,static
parallel,12,1000000,1000,138.705800,11.574119,11.574118,138.705798,static
parallel,12,1000000,1000,139.070977,11.601531,11.601530,139.070975,static
parallel,12,1000000,1000,139.049602,11.599889,11.599889,139.049601,static
parallel,12,1000000,1000,139.301384,11.623811,11.623811,139.301384,static
