parallel,4,1000000,1000,122.677858,30.673639,30.673639,122.677856,static,1600
parallel,4,1000000,1000,122.503633,30.628249,30.628249,122.503630,static,1600
parallel,4,1000000,1000,122.553526,30.642668,30.642668,122.553524,static,1600
parallel,4,1000000,1000,122.555923,30.644224,30.644224,122.555920,static,1600
parallel,4,1000000,1000,122.504375,30.629706,30.629706,122.504374,static,1600
parallel,4,1000000,1000,122.600346,30.653527,30.653527,122.600344,static,1600
parallel,4,1000000,1000,122.538363,30.637502,30.637502,122.538361,static,1600
parallel,4,1000000,1000,122.555743,30.644847,30.644847,122.555741,static,1600
parallel,4,1000000,1000,127.835085,31.965814,31.965813,127.835083,static,1600
parallel,4,1000000,1000,122.553151,30.644015,30.644014,122.553149,static,1600
parallel,4,1000000,1000,124.858519,31.219812,31.219812,124.858517,static,12800
parallel,4,1000000,1000,124.844404,31.217779,31.217779,124.844401,static,12800
parallel,4,1000000,1000,133.928222,33.489475,33.489474,133.928221,static,12800
parallel,4,1000000,1000,124.827704,31.214380,31.214380,124.827702,static,12800
parallel,4,1000000,1000,124.888716,31.226101,31.226100,124.888715,static,12800
parallel,4,1000000,1000,124.844584,31.216959,31.216958,124.844581,static,12800
parallel,4,1000000,1000,124.840474,31.214121,31.214120,124.840471,static,12800
parallel,4,1000000,1000,124.919167,31.233364,31.233364,124.919165,static,12800
parallel,4,1000000,1000,124.825421,31.211977,31.211977,124.825419,static,12800
parallel,4,1000000,1000,124.827993,31.214065,31.214064,124.827991,static,12800
parallel,4,1000000,1000,122.233255,30.563121,30.563120,122.233253,static,62500
parallel,4,1000000,1000,122.058009,30.522086,30.522086,122.058008,static,62500
parallel,4,1000000,1000,122.078635,30.527809,30.527808,122.078634,static,62500
parallel,4,1000000,1000,122.218566,30.559720,30.559720,122.218564,static,62500
parallel,4,1000000,1000,122.042395,30.515780,30.515779,122.042394,static,62500
parallel,4,1000000,1000,122.264445,30.570178,30.570178,122.264442,static,62500
parallel,4,1000000,1000,122.091326,30.527265,30.527265,122.091324,static,62500
parallel,4,1000000,1000,122.062161,30.523556,30.523555,122.062160,static,62500
parallel,4,1000000,1000,122.198829,30.552628,30.552628,122.198831,static,62500
parallel,4,1000000,1000,122.089872,30.528087,30.528087,122.089872,static,62500
parallel,4,1000000,1000,122.026705,30.511938,30.511937,122.026703,static,50000
parallel,4,1000000,1000,122.040694,30.515492,30.515492,122.040692,static,50000
parallel,4,1000000,1000,122.042682,30.516143,30.516142,122.042679,static,50000
parallel,4,1000000,1000,122.267240,30.572634,30.572634,122.267238,static,50000
parallel,4,1000000,1000,122.073708,30.523126,30.523126,122.073706,static,50000
parallel,4,1000000,1000,122.075550,30.523624,30.523624,122.075550,static,50000
parallel,4,1000000,1000,122.056461,30.516807,30.516807,122.056460,static,50000
parallel,4,1000000,1000,122.568513,30.646793,30.646793,122.568511,static,50000
parallel,4,1000000,1000,122.057118,30.520135,30.520135,122.057117,static,50000
parallel,4,1000000,1000,122.025983,30.510951,30.510951,122.025981,static,50000
parallel,4,1000000,1000,122.474693,30.624264,30.624264,122.474691,static,625
parallel,4,1000000,1000,122.489420,30.627536,30.627535,122.489416,static,625
parallel,4,1000000,1000,122.523735,30.637513,30.637512,122.523732,static,625
parallel,4,1000000,1000,122.539863,30.642015,30.642014,122.539860,static,625
parallel,4,1000000,1000,122.507687,30.633433,30.633433,122.507684,static,625
parallel,4,1000000,1000,122.588768,30.654572,30.654572,122.588767,static,625
parallel,4,1000000,1000,122.525295,30.638029,30.638028,122.525293,static,625
parallel,4,1000000,1000,122.745286,30.690782,30.690781,122.745284,static,625
parallel,4,1000000,1000,128.277701,32.073714,32.073714,128.277699,static,625
parallel,4,1000000,1000,122.509030,30.634727,30.634727,122.509028,static,625
