parallel,16,1000000,1000,161.585715,10.102705,10.102705,161.585716,dynamic,1600
parallel,16,1000000,1000,161.584449,10.100239,10.100239,161.584446,dynamic,1600
parallel,16,1000000,1000,161.584019,10.100207,10.100207,161.584016,dynamic,1600
parallel,16,1000000,1000,161.517049,10.093648,10.093647,161.517046,dynamic,1600
parallel,16,1000000,1000,161.905380,10.120911,10.120910,161.905378,dynamic,1600
parallel,16,1000000,1000,161.774572,10.111306,10.111305,161.774569,dynamic,1600
parallel,16,1000000,1000,162.415226,10.150538,10.150538,162.415221,dynamic,1600
parallel,16,1000000,1000,161.710257,10.106034,10.106034,161.710253,dynamic,1600
parallel,16,1000000,1000,161.889907,10.118667,10.118667,161.889907,dynamic,1600
parallel,16,1000000,1000,162.145586,10.140275,10.140275,162.145583,dynamic,1600
parallel,16,1000000,1000,162.672304,10.168011,10.168011,162.672303,dynamic,12800
parallel,16,1000000,1000,163.568968,10.225927,10.225927,163.568967,dynamic,12800
parallel,16,1000000,1000,162.224061,10.140890,10.140890,162.224061,dynamic,12800
parallel,16,1000000,1000,165.479096,10.346872,10.346872,165.479094,dynamic,12800
parallel,16,1000000,1000,165.803589,10.362269,10.362269,165.803590,dynamic,12800
parallel,16,1000000,1000,162.801954,10.178388,10.178388,162.801954,dynamic,12800
parallel,16,1000000,1000,162.793462,10.172646,10.172646,162.793461,dynamic,12800
parallel,16,1000000,1000,162.798864,10.176988,10.176988,162.798862,dynamic,12800
parallel,16,1000000,1000,163.053367,10.192031,10.192030,163.053365,dynamic,12800
parallel,16,1000000,1000,162.417170,10.153264,10.153264,162.417170,dynamic,12800
parallel,16,1000000,1000,159.274999,9.954807,9.954807,159.274997,dynamic,62500
parallel,16,1000000,1000,157.551912,9.848091,9.848091,157.551911,dynamic,62500
parallel,16,1000000,1000,158.637370,9.914076,9.914075,158.637371,dynamic,62500
parallel,16,1000000,1000,159.725338,9.982261,9.982261,159.725337,dynamic,62500
parallel,16,1000000,1000,159.792962,9.988213,9.988213,159.792963,dynamic,62500
parallel,16,1000000,1000,157.744087,9.859378,9.859378,157.744088,dynamic,62500
parallel,16,1000000,1000,158.122144,9.884239,9.884239,158.122144,dynamic,62500
parallel,16,1000000,1000,183.677102,11.481587,11.481587,183.677102,dynamic,62500
parallel,16,1000000,1000,158.634878,9.913090,9.913090,158.634879,dynamic,62500
parallel,16,1000000,1000,159.401608,9.961349,9.961349,159.401608,dynamic,62500
parallel,16,1000000,1000,243.762441,16.002627,16.002627,243.762439,dynamic,50000
parallel,16,1000000,1000,233.382110,14.586131,14.586131,233.382113,dynamic,50000
parallel,16,1000000,1000,233.426517,14.591398,14.591398,233.426517,dynamic,50000
parallel,16,1000000,1000,232.426865,14.529973,14.529973,232.426869,dynamic,50000
parallel,16,1000000,1000,233.997155,14.630185,14.630185,233.997156,dynamic,50000
parallel,16,1000000,1000,233.704134,14.607570,14.607570,233.704133,dynamic,50000
parallel,16,1000000,1000,233.816290,14.616286,14.616286,233.816291,dynamic,50000
parallel,16,1000000,1000,233.305366,14.584233,14.584233,233.305368,dynamic,50000
parallel,16,1000000,1000,234.015378,14.626955,14.626955,234.015377,dynamic,50000
parallel,16,1000000,1000,233.129207,14.572132,14.572132,233.129208,dynamic,50000
parallel,16,1000000,1000,163.632092,10.229503,10.229503,163.632088,dynamic,625
parallel,16,1000000,1000,164.464995,10.282591,10.282590,164.464993,dynamic,625
parallel,16,1000000,1000,163.691504,10.229735,10.229735,163.691502,dynamic,625
parallel,16,1000000,1000,163.633809,10.231218,10.231218,163.633805,dynamic,625
parallel,16,1000000,1000,163.181648,10.198462,10.198462,163.181645,dynamic,625
parallel,16,1000000,1000,161.711876,10.109061,10.109061,161.711874,dynamic,625
parallel,16,1000000,1000,162.286194,10.144395,10.144395,162.286192,dynamic,625
parallel,16,1000000,1000,165.977005,10.375925,10.375925,165.977003,dynamic,625
parallel,16,1000000,1000,161.392565,10.088700,10.088700,161.392561,dynamic,625
parallel,16,1000000,1000,162.731068,10.170143,10.170143,162.731068,dynamic,625
