parallel,4,2000000,1000,246.053224,61.522839,61.522839,246.053222,static
parallel,4,2000000,1000,246.326209,61.592364,61.592364,246.326206,static
parallel,4,2000000,1000,246.982706,61.756638,61.756638,246.982705,static
parallel,4,2000000,1000,247.080202,61.781632,61.781632,247.080198,static
parallel,4,2000000,1000,246.997204,61.759743,61.759742,246.997203,static
parallel,4,2000000,1000,246.025264,61.517346,61.517346,246.025262,static
parallel,4,2000000,1000,246.049746,61.521467,61.521467,246.049745,static
parallel,4,2000000,1000,245.859278,61.474008,61.474008,245.859276,static
parallel,4,2000000,1000,247.140061,61.794381,61.794380,247.140058,static
parallel,4,2000000,1000,245.877423,61.479502,61.479501,245.877420,static
parallel,4,200000,1000,24.348917,6.088069,6.088069,24.348916,static
parallel,4,200000,1000,24.349092,6.088115,6.088114,24.349090,static
parallel,4,200000,1000,24.334217,6.085825,6.085825,24.334215,static
parallel,4,200000,1000,24.363640,6.091673,6.091673,24.363639,static
parallel,4,200000,1000,24.444369,6.111666,6.111665,24.444368,static
parallel,4,200000,1000,24.428977,6.108956,6.108956,24.428976,static
parallel,4,200000,1000,24.415678,6.106577,6.106577,24.415677,static
parallel,4,200000,1000,24.363947,6.091241,6.091240,24.363946,static
parallel,4,200000,1000,24.445254,6.112725,6.112725,24.445253,static
parallel,4,200000,1000,24.332871,6.084161,6.084160,24.332870,static
parallel,4,20000,1000,2.348367,0.590064,0.590063,2.348366,static
parallel,4,20000,1000,2.331630,0.583351,0.583350,2.331628,static
parallel,4,20000,1000,2.332319,0.583714,0.583714,2.332317,static
parallel,4,20000,1000,2.363348,0.590752,0.590751,2.363346,static
parallel,4,20000,1000,2.345634,0.586230,0.586230,2.345631,static
parallel,4,20000,1000,2.344734,0.587623,0.587622,2.344732,static
parallel,4,20000,1000,2.334469,0.586173,0.586172,2.334468,static
parallel,4,20000,1000,2.310594,0.579622,0.579622,2.310593,static
parallel,4,20000,1000,2.346634,0.587099,0.587098,2.346632,static
parallel,4,20000,1000,2.339202,0.585119,0.585119,2.339200,static
parallel,4,2000,1000,0.221533,0.058015,0.058014,0.221531,static
parallel,4,2000,1000,0.237509,0.060664,0.060663,0.237506,static
parallel,4,2000,1000,0.235761,0.059219,0.059218,0.235759,static
parallel,4,2000,1000,0.237002,0.060668,0.060667,0.237000,static
parallel,4,2000,1000,0.233472,0.059479,0.059478,0.233470,static
parallel,4,2000,1000,0.236055,0.061335,0.061334,0.236053,static
parallel,4,2000,1000,0.229396,0.060190,0.060190,0.229395,static
parallel,4,2000,1000,0.233211,0.060152,0.060152,0.233209,static
parallel,4,2000,1000,0.235297,0.060719,0.060718,0.235295,static
parallel,4,2000,1000,0.223864,0.058224,0.058224,0.223863,static
