parallel,16,1000000,1000,204.628620,13.690979,13.690978,204.628619,static
parallel,16,1000000,1000,174.149301,11.356634,11.356634,174.149301,static
parallel,16,1000000,1000,139.647102,8.730869,8.730868,139.647097,static
parallel,16,1000000,1000,139.223785,8.716305,8.716304,139.223777,static
parallel,16,1000000,1000,162.289233,10.490364,10.490363,162.289159,static
parallel,16,1000000,1000,171.239894,11.187520,11.187520,171.239892,static
parallel,16,1000000,1000,139.613841,8.729921,8.729921,139.613836,static
parallel,16,1000000,1000,177.716150,11.549044,11.549043,177.716147,static
parallel,16,1000000,1000,177.429585,11.713097,11.713096,177.429583,static
parallel,16,1000000,1000,211.774736,14.286856,14.286856,211.774733,static
