parallel,16,100000,1000,540.094541,33.789323,33.789323,540.094541,static,SORT,REDUCTION
parallel,16,100000,1000,540.816261,33.856091,33.856091,540.816261,static,SORT,REDUCTION
parallel,16,100000,1000,638.931616,41.370481,41.370480,638.929890,static,SORT,REDUCTION
parallel,16,100000,1000,645.323005,41.902454,41.902454,645.323003,static,SORT,REDUCTION
parallel,16,100000,1000,629.005303,40.678347,40.678347,629.005302,static,SORT,REDUCTION
parallel,16,100000,1000,823.512656,55.720719,55.720719,823.512655,static,SORT,REDUCTION
parallel,16,100000,1000,713.954245,48.178101,48.178100,713.954245,static,SORT,REDUCTION
parallel,16,100000,1000,554.761622,35.129700,35.129699,554.761621,static,SORT,REDUCTION
parallel,16,100000,1000,597.597178,38.326281,38.326280,597.595295,static,SORT,REDUCTION
parallel,16,100000,1000,729.462270,47.720012,47.720012,729.462250,static,SORT,REDUCTION
