parallel,4,100000,1000,14.443191,3.612575,3.612575,14.443190,static,REDUCTION,ATOMIC
parallel,4,100000,1000,14.400183,3.601934,3.601934,14.400183,static,REDUCTION,ATOMIC
parallel,4,100000,1000,14.444163,3.612171,3.612170,14.444163,static,REDUCTION,ATOMIC
parallel,4,100000,1000,14.314362,3.580104,3.580104,14.314362,static,REDUCTION,ATOMIC
parallel,4,100000,1000,14.345261,3.585314,3.585314,14.345259,static,REDUCTION,ATOMIC
parallel,4,100000,1000,14.348108,3.588690,3.588689,14.348108,static,REDUCTION,ATOMIC
parallel,4,100000,1000,14.281755,3.569539,3.569539,14.281755,static,REDUCTION,ATOMIC
parallel,4,100000,1000,14.280546,3.569775,3.569775,14.280546,static,REDUCTION,ATOMIC
parallel,4,100000,1000,14.283668,3.571633,3.571632,14.283667,static,REDUCTION,ATOMIC
parallel,4,100000,1000,14.270881,3.569729,3.569729,14.270880,static,REDUCTION,ATOMIC
