parallel,8,100000,1000,36.936988,5.153702,5.153702,36.936987,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.073127,2.265866,2.265866,18.073125,static,REDUCTION,ATOMIC
parallel,8,100000,1000,17.942491,2.247366,2.247365,17.942489,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.482317,2.333320,2.333320,18.482316,static,REDUCTION,ATOMIC
parallel,8,100000,1000,17.936788,2.242590,2.242589,17.936787,static,REDUCTION,ATOMIC
parallel,8,100000,1000,20.800643,2.670009,2.670008,20.800641,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.545235,2.328264,2.328264,18.545234,static,REDUCTION,ATOMIC
parallel,8,100000,1000,24.785815,3.264567,3.264567,24.785812,static,REDUCTION,ATOMIC
parallel,8,100000,1000,38.234354,5.275577,5.275577,38.234353,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.549172,2.320377,2.320377,18.549169,static,REDUCTION,ATOMIC
