parallel,4,100000,1000,40.131588,10.033933,10.033932,40.131586,static,SORT,REDUCTION
parallel,4,100000,1000,40.116902,10.030128,10.030127,40.116900,static,SORT,REDUCTION
parallel,4,100000,1000,40.114380,10.030749,10.030748,40.114378,static,SORT,REDUCTION
parallel,4,100000,1000,40.151659,10.038451,10.038450,40.151658,static,SORT,REDUCTION
parallel,4,100000,1000,40.067299,10.017674,10.017674,40.067298,static,SORT,REDUCTION
parallel,4,100000,1000,40.165243,10.043495,10.043495,40.165241,static,SORT,REDUCTION
parallel,4,100000,1000,40.183032,10.048456,10.048455,40.183031,static,SORT,REDUCTION
parallel,4,100000,1000,40.116540,10.030766,10.030765,40.116539,static,SORT,REDUCTION
parallel,4,100000,1000,40.212611,10.055275,10.055274,40.212609,static,SORT,REDUCTION
parallel,4,100000,1000,40.182087,10.048212,10.048211,40.182086,static,SORT,REDUCTION
