parallel,8,100000,1000,165.098576,20.964266,20.964265,165.098572,static,CRITICAL,CRITICAL
parallel,8,100000,1000,157.236126,19.657481,19.657480,157.236123,static,CRITICAL,CRITICAL
parallel,8,100000,1000,157.404928,19.677593,19.677592,157.404925,static,CRITICAL,CRITICAL
parallel,8,100000,1000,156.471131,19.594072,19.594072,156.470150,static,CRITICAL,CRITICAL
parallel,8,100000,1000,159.250296,20.006580,20.006580,159.249861,static,CRITICAL,CRITICAL
parallel,8,100000,1000,156.612653,19.592772,19.592772,156.612652,static,CRITICAL,CRITICAL
parallel,8,100000,1000,176.742519,22.998729,22.998728,176.742520,static,CRITICAL,CRITICAL
parallel,8,100000,1000,169.069859,21.271319,21.271319,169.069859,static,CRITICAL,CRITICAL
parallel,8,100000,1000,172.533854,21.700480,21.700480,172.533855,static,CRITICAL,CRITICAL
parallel,8,100000,1000,171.335784,21.539398,21.539398,171.335784,static,CRITICAL,CRITICAL
