parallel,128,100000,1000,281.505641,2.199933,2.199932,281.505649,static,REDUCTION,ATOMIC
parallel,128,100000,1000,281.525927,2.197379,2.197379,281.525933,static,REDUCTION,ATOMIC
parallel,128,100000,1000,296.852859,2.319334,2.319334,296.852866,static,REDUCTION,ATOMIC
parallel,128,100000,1000,281.006882,2.194891,2.194891,281.006893,static,REDUCTION,ATOMIC
parallel,128,100000,1000,297.874656,2.327732,2.327731,297.874661,static,REDUCTION,ATOMIC
parallel,128,100000,1000,296.856101,2.317672,2.317672,296.856109,static,REDUCTION,ATOMIC
parallel,128,100000,1000,304.260292,2.377724,2.377724,304.260290,static,REDUCTION,ATOMIC
parallel,128,100000,1000,296.328052,2.317112,2.317111,296.328055,static,REDUCTION,ATOMIC
parallel,128,100000,1000,169.899286,1.326303,1.326303,169.899278,static,REDUCTION,ATOMIC
parallel,128,100000,1000,295.332074,2.307981,2.307980,295.332086,static,REDUCTION,ATOMIC
