parallel,4,100000,1000,53.565176,13.393931,13.393931,53.565175,static,CRITICAL,CRITICAL
parallel,4,100000,1000,53.540848,13.386640,13.386640,53.540848,static,CRITICAL,CRITICAL
parallel,4,100000,1000,54.009929,13.503397,13.503397,54.009928,static,CRITICAL,CRITICAL
parallel,4,100000,1000,53.521081,13.380965,13.380964,53.521081,static,CRITICAL,CRITICAL
parallel,4,100000,1000,53.542135,13.386517,13.386516,53.542134,static,CRITICAL,CRITICAL
parallel,4,100000,1000,53.580952,13.397058,13.397058,53.580948,static,CRITICAL,CRITICAL
parallel,4,100000,1000,53.651008,13.412600,13.412600,53.651007,static,CRITICAL,CRITICAL
parallel,4,100000,1000,53.588579,13.398757,13.398757,53.588579,static,CRITICAL,CRITICAL
parallel,4,100000,1000,53.464605,13.368467,13.368467,53.464605,static,CRITICAL,CRITICAL
parallel,4,100000,1000,53.620976,13.404975,13.404975,53.620977,static,CRITICAL,CRITICAL
