parallel,8,100000,1000,57.328170,8.198958,8.198958,57.328171,static,REDUCTION,ATOMIC
parallel,8,100000,1000,37.671897,5.384640,5.384640,37.671897,static,REDUCTION,ATOMIC
parallel,8,100000,1000,19.502851,2.437609,2.437609,19.502851,static,REDUCTION,ATOMIC
parallel,8,100000,1000,177.488366,25.968453,25.968453,177.488364,static,REDUCTION,ATOMIC
parallel,8,100000,1000,94.853594,13.766933,13.766933,94.853593,static,REDUCTION,ATOMIC
parallel,8,100000,1000,107.342355,15.621903,15.621903,107.342354,static,REDUCTION,ATOMIC
parallel,8,100000,1000,33.400545,4.729265,4.729265,33.400543,static,REDUCTION,ATOMIC
parallel,8,100000,1000,82.411680,12.011471,12.011471,82.411680,static,REDUCTION,ATOMIC
parallel,8,100000,1000,19.000195,2.376862,2.376862,19.000193,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.997429,2.376084,2.376084,18.997428,static,REDUCTION,ATOMIC
parallel,8,100000,1000,67.372999,9.699870,9.699870,67.372540,static,REDUCTION,ATOMIC
parallel,8,100000,1000,300.123395,44.908394,44.908394,300.123394,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.976275,2.373890,2.373889,18.976274,static,REDUCTION,ATOMIC
parallel,8,100000,1000,19.030217,2.380187,2.380187,19.030216,static,REDUCTION,ATOMIC
parallel,8,100000,1000,48.163694,7.518496,7.518496,48.163693,static,REDUCTION,ATOMIC
parallel,8,100000,1000,19.094155,2.387451,2.387451,19.094153,static,REDUCTION,ATOMIC
parallel,8,100000,1000,23.744843,3.417955,3.417955,23.744843,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.067103,2.260187,2.260187,18.067103,static,REDUCTION,ATOMIC
parallel,8,100000,1000,17.918038,2.239423,2.239423,17.918038,static,REDUCTION,ATOMIC
parallel,8,100000,1000,17.908504,2.239864,2.239864,17.908503,static,REDUCTION,ATOMIC
parallel,8,100000,1000,17.974346,2.246352,2.246352,17.974345,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.421974,2.304831,2.304830,18.421972,static,REDUCTION,ATOMIC
parallel,8,100000,1000,17.997886,2.251183,2.251182,17.997885,static,REDUCTION,ATOMIC
parallel,8,100000,1000,17.949230,2.245287,2.245286,17.949228,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.194509,2.275988,2.275987,18.194508,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.356106,2.294139,2.294139,18.356105,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.060486,2.259124,2.259124,18.060484,static,REDUCTION,ATOMIC
parallel,8,100000,1000,17.972859,2.246936,2.246936,17.972858,static,REDUCTION,ATOMIC
parallel,8,100000,1000,17.913801,2.238790,2.238789,17.913800,static,REDUCTION,ATOMIC
parallel,8,100000,1000,18.034390,2.255383,2.255382,18.034390,static,REDUCTION,ATOMIC
