parallel,2,100000,1000,21.172321,10.587972,10.587972,21.172320,static,CRITICAL,CRITICAL
parallel,2,100000,1000,21.169488,10.585481,10.585481,21.169484,static,CRITICAL,CRITICAL
parallel,2,100000,1000,21.211953,10.609148,10.609148,21.211953,static,CRITICAL,CRITICAL
parallel,2,100000,1000,21.196899,10.598931,10.598931,21.196898,static,CRITICAL,CRITICAL
parallel,2,100000,1000,21.197407,10.600069,10.600069,21.197405,static,CRITICAL,CRITICAL
parallel,2,100000,1000,21.102111,10.552151,10.552151,21.102106,static,CRITICAL,CRITICAL
parallel,2,100000,1000,21.183191,10.593398,10.593397,21.183191,static,CRITICAL,CRITICAL
parallel,2,100000,1000,21.266056,10.633423,10.633423,21.266055,static,CRITICAL,CRITICAL
parallel,2,100000,1000,21.149792,10.576917,10.576917,21.149791,static,CRITICAL,CRITICAL
parallel,2,100000,1000,21.115621,10.559014,10.559014,21.115620,static,CRITICAL,CRITICAL
