parallel,2,100000,1000,12.821258,6.410244,6.410244,12.821257,static,REDUCTION,ATOMIC
parallel,2,100000,1000,12.807164,6.405550,6.405550,12.807164,static,REDUCTION,ATOMIC
parallel,2,100000,1000,12.817227,6.410484,6.410483,12.817226,static,REDUCTION,ATOMIC
parallel,2,100000,1000,12.806040,6.405876,6.405875,12.806039,static,REDUCTION,ATOMIC
parallel,2,100000,1000,12.806157,6.403402,6.403401,12.806157,static,REDUCTION,ATOMIC
parallel,2,100000,1000,12.809499,6.406529,6.406528,12.809498,static,REDUCTION,ATOMIC
parallel,2,100000,1000,12.807005,6.403941,6.403941,12.807005,static,REDUCTION,ATOMIC
parallel,2,100000,1000,12.863444,6.432563,6.432562,12.863443,static,REDUCTION,ATOMIC
parallel,2,100000,1000,12.820523,6.410874,6.410874,12.820523,static,REDUCTION,ATOMIC
parallel,2,100000,1000,12.803758,6.402401,6.402400,12.803756,static,REDUCTION,ATOMIC
