parallel,2,100000,1000,27.324870,13.665502,13.665502,27.324869,static,SORT,REDUCTION
parallel,2,100000,1000,27.339253,13.671818,13.671818,27.339251,static,SORT,REDUCTION
parallel,2,100000,1000,27.337551,13.671692,13.671691,27.337549,static,SORT,REDUCTION
parallel,2,100000,1000,27.350900,13.677355,13.677355,27.350897,static,SORT,REDUCTION
parallel,2,100000,1000,27.325153,13.665432,13.665431,27.325152,static,SORT,REDUCTION
parallel,2,100000,1000,27.299493,13.651557,13.651557,27.299489,static,SORT,REDUCTION
parallel,2,100000,1000,27.323064,13.663228,13.663227,27.323059,static,SORT,REDUCTION
parallel,2,100000,1000,27.332468,13.668600,13.668599,27.332465,static,SORT,REDUCTION
parallel,2,100000,1000,27.293714,13.650100,13.650099,27.293712,static,SORT,REDUCTION
parallel,2,100000,1000,27.301997,13.654450,13.654449,27.301993,static,SORT,REDUCTION
