parallel,64,100000,1000,63.229206,0.990258,0.990258,63.229201,static,REDUCTION,ATOMIC
parallel,64,100000,1000,63.574087,0.992393,0.992393,63.574084,static,REDUCTION,ATOMIC
parallel,64,100000,1000,63.314926,0.989519,0.989518,63.314922,static,REDUCTION,ATOMIC
parallel,64,100000,1000,63.474265,0.991654,0.991654,63.474262,static,REDUCTION,ATOMIC
parallel,64,100000,1000,63.321473,0.989621,0.989620,63.321475,static,REDUCTION,ATOMIC
parallel,64,100000,1000,63.226862,0.988684,0.988683,63.226860,static,REDUCTION,ATOMIC
parallel,64,100000,1000,63.304962,0.988401,0.988401,63.304964,static,REDUCTION,ATOMIC
parallel,64,100000,1000,64.571537,1.009856,1.009855,64.571535,static,REDUCTION,ATOMIC
parallel,64,100000,1000,62.970154,0.985700,0.985700,62.970149,static,REDUCTION,ATOMIC
parallel,64,100000,1000,63.725159,0.998006,0.998005,63.725157,static,REDUCTION,ATOMIC
