parallel,32,20000000,1000,3877.717529,121.266571,121.266571,3877.717541,static,1600
parallel,32,20000000,1000,3937.637395,123.065361,123.065360,3937.637402,static,1600
parallel,32,20000000,1000,3965.625958,123.988889,123.988888,3965.625960,static,1600
parallel,32,20000000,1000,3944.398797,123.279487,123.279487,3944.398792,static,1600
parallel,32,20000000,1000,3931.110966,122.864266,122.864266,3931.110971,static,1600
parallel,32,20000000,1000,3938.208046,124.144915,124.144915,3938.208050,static,12800
parallel,32,20000000,1000,3824.335522,119.548845,119.548844,3824.335520,static,12800
parallel,32,20000000,1000,3884.075651,122.367470,122.367469,3884.075654,static,12800
parallel,32,20000000,1000,3813.923441,119.196546,119.196545,3813.923438,static,12800
parallel,32,20000000,1000,3884.786740,121.415038,121.415038,3884.786741,static,12800
parallel,32,20000000,1000,3682.812100,115.189197,115.189196,3682.812104,static,625000
parallel,32,20000000,1000,3632.733373,113.542143,113.542142,3632.609469,static,625000
parallel,32,20000000,1000,3633.067619,113.545420,113.545419,3633.067622,static,625000
parallel,32,20000000,1000,3669.763097,114.826401,114.826401,3669.763098,static,625000
parallel,32,20000000,1000,3633.088357,113.556919,113.556919,3633.088355,static,625000
parallel,32,20000000,1000,3873.848347,125.624472,125.624472,3873.848346,static,100000
parallel,32,20000000,1000,3880.641641,125.873351,125.873351,3880.641646,static,100000
parallel,32,20000000,1000,3873.753824,125.547733,125.547733,3873.753822,static,100000
parallel,32,20000000,1000,3880.732597,125.887410,125.887410,3880.732603,static,100000
parallel,32,20000000,1000,3888.101998,126.031753,126.031752,3888.101999,static,100000
parallel,32,20000000,1000,3674.840072,114.875255,114.875255,3674.840078,static,156250
parallel,32,20000000,1000,3687.259739,115.283745,115.283744,3687.259745,static,156250
parallel,32,20000000,1000,3690.768790,115.365436,115.365435,3690.768790,static,156250
parallel,32,20000000,1000,3675.685907,114.874287,114.874287,3675.685911,static,156250
parallel,32,20000000,1000,3691.274974,115.392409,115.392408,3691.274973,static,156250
