parallel,32,20000000,1000,4609.733534,144.065631,144.065631,4609.733543,dynamic,1600
parallel,32,20000000,1000,4581.711691,143.192312,143.192312,4581.711700,dynamic,1600
parallel,32,20000000,1000,4650.047950,145.328522,145.328522,4650.047958,dynamic,1600
parallel,32,20000000,1000,4611.649574,144.127777,144.127777,4611.649578,dynamic,1600
parallel,32,20000000,1000,4626.233605,144.582388,144.582388,4626.233611,dynamic,1600
parallel,32,20000000,1000,4229.848366,132.196390,132.196390,4229.848371,dynamic,12800
parallel,32,20000000,1000,4280.670060,133.784213,133.784213,4280.670066,dynamic,12800
parallel,32,20000000,1000,4202.980067,131.354662,131.354662,4202.980080,dynamic,12800
parallel,32,20000000,1000,4237.409098,132.433915,132.433915,4237.409104,dynamic,12800
parallel,32,20000000,1000,4290.247746,134.083688,134.083688,4290.247754,dynamic,12800
parallel,32,20000000,1000,3865.814397,120.829763,120.829762,3865.814408,dynamic,625000
parallel,32,20000000,1000,3865.689433,120.830962,120.830962,3865.689439,dynamic,625000
parallel,32,20000000,1000,3861.452357,120.707256,120.707256,3861.452366,dynamic,625000
parallel,32,20000000,1000,3854.870754,120.489473,120.489473,3854.870763,dynamic,625000
parallel,32,20000000,1000,3907.971233,122.155573,122.155572,3907.971241,dynamic,625000
parallel,32,20000000,1000,4068.326409,131.337449,131.337449,4068.326409,dynamic,100000
parallel,32,20000000,1000,4060.546133,131.089937,131.089937,4060.546131,dynamic,100000
parallel,32,20000000,1000,4083.216700,131.574655,131.574655,4083.216697,dynamic,100000
parallel,32,20000000,1000,4064.714852,131.196532,131.196531,4064.714855,dynamic,100000
parallel,32,20000000,1000,4057.009064,130.986484,130.986484,4057.009069,dynamic,100000
parallel,32,20000000,1000,3909.217365,122.224067,122.224067,3909.217378,dynamic,156250
parallel,32,20000000,1000,3906.573929,122.137307,122.137306,3906.573938,dynamic,156250
parallel,32,20000000,1000,3904.690969,122.077909,122.077908,3904.690974,dynamic,156250
parallel,32,20000000,1000,4110.170129,139.559681,139.559681,4110.170136,dynamic,156250
parallel,32,20000000,1000,3903.249232,122.049590,122.049590,3903.249244,dynamic,156250
