parallel,32,20000000,1000,3689.526944,115.352047,115.352044,3689.526926,static,78125
parallel,32,20000000,1000,3868.024529,120.890544,120.890544,3868.024532,static,78125
parallel,32,20000000,1000,3870.071603,120.951416,120.951416,3870.071607,static,78125
parallel,32,20000000,1000,3914.505327,122.342419,122.342419,3914.505327,static,78125
parallel,32,20000000,1000,3907.956210,122.135980,122.135980,3907.956212,static,78125
parallel,32,20000000,1000,4029.176952,125.924698,125.924698,4029.176961,dynamic,78125
parallel,32,20000000,1000,4009.855123,125.322659,125.322659,4009.855130,dynamic,78125
parallel,32,20000000,1000,4017.655069,125.564900,125.564899,4017.655075,dynamic,78125
parallel,32,20000000,1000,3993.870969,124.819568,124.819568,3993.870978,dynamic,78125
parallel,32,20000000,1000,3946.492432,123.340486,123.340486,3946.492436,dynamic,78125
parallel,32,20000000,1000,3944.283007,123.501997,123.501997,3944.283009,guided,78125
parallel,32,20000000,1000,3945.548320,123.546975,123.546974,3945.548326,guided,78125
parallel,32,20000000,1000,3961.228676,124.040189,124.040189,3961.228681,guided,78125
parallel,32,20000000,1000,3952.310190,123.762704,123.762704,3952.310193,guided,78125
parallel,32,20000000,1000,3957.337247,123.914524,123.914524,3957.337247,guided,78125
